150 203 1
150 187 1
153 153 3
153 193 1
153 192 1
153 183 2
153 164 1
153 97 1
152 74 1
152 37 1
152 178 1
155 155 1
155 195 1
155 193 2
155 192 1
155 185 1
155 164 1
154 42 1
154 154 1
156 198 1
156 57 1
156 118 1
156 156 1
158 158 1
48 27 1
48 48 4
48 119 1
48 191 1
48 50 2
48 40 1
48 98 1
48 123 1
48 111 1
48 152 1
48 7 1
48 165 1
48 194 1
48 83 1
48 106 2
48 118 1
48 104 2
48 173 1
49 120 3
49 155 1
49 22 1
49 49 1
49 197 1
49 35 1
49 77 1
49 183 1
49 62 1
49 111 1
49 148 2
49 7 1
49 165 1
49 103 1
49 175 2
49 106 1
49 87 1
49 171 1
46 77 2
46 192 1
46 65 1
46 66 4
46 139 1
46 119 1
46 80 1
46 46 2
46 187 1
46 6 1
46 189 2
46 144 1
46 143 1
46 140 2
46 99 1
46 76 1
46 74 1
46 126 3
46 91 5
46 129 6
46 93 2
46 95 2
46 120 1
46 55 3
46 57 2
46 50 1
47 147 1
47 143 1
47 57 1
47 77 1
47 132 1
47 111 1
47 66 1
47 107 1
44 153 1
44 62 1
44 60 1
44 88 2
44 113 1
44 108 2
44 80 1
44 174 1
44 119 1
44 84 1
44 27 1
44 46 2
44 44 1
44 2 1
44 186 1
44 7 4
44 163 1
44 201 1
44 75 1
44 74 1
44 72 1
44 160 1
44 104 1
44 105 2
44 54 1
44 56 1
44 131 1
44 34 1
44 169 2
45 12 1
45 154 1
45 50 1
45 35 1
45 98 1
45 124 1
45 136 1
45 175 1
45 81 1
45 161 2
42 67 2
42 191 6
42 192 1
42 110 1
42 112 1
42 139 1
42 81 1
42 175 1
42 85 1
42 24 1
42 174 1
42 44 1
42 42 1
42 43 1
42 40 1
42 205 1
42 120 1
42 98 2
42 72 1
42 71 1
42 102 1
42 100 1
42 167 1
42 77 1
42 76 1
42 54 1
42 37 1
43 25 1
43 142 1
43 179 1
43 200 1
43 54 2
43 196 1
43 37 1
43 43 2
43 61 1
43 131 1
43 116 1
43 205 1
43 7 1
43 128 1
43 83 1
43 180 1
43 86 1
43 118 1
43 163 2
40 150 1
40 159 1
40 37 1
40 197 1
40 191 1
40 115 2
40 61 2
40 130 1
40 137 1
40 178 1
40 82 1
40 52 1
40 85 2
40 26 2
40 47 1
40 40 4
40 180 1
40 5 1
40 189 1
40 142 1
40 120 2
40 75 1
40 109 1
40 72 3
40 70 1
40 100 1
40 167 1
40 97 1
40 31 1
40 51 1
40 35 2
40 34 1
40 74 3
40 125 1
41 153 1
41 113 1
41 157 1
41 133 2
41 164 1
41 62 1
41 116 2
41 66 1
41 67 1
41 175 1
41 81 1
41 173 2
41 84 1
41 138 1
41 21 1
41 160 2
41 40 2
41 41 2
41 7 1
41 188 1
41 105 2
41 146 1
41 145 1
41 142 1
41 204 1
41 140 1
41 120 1
41 75 3
41 109 2
41 124 2
41 72 2
41 102 1
41 90 2
41 100 1
41 106 1
41 96 1
41 11 1
41 15 1
41 33 1
41 32 1
41 31 2
41 37 1
41 131 2
41 35 2
41 55 1
41 123 2
41 54 4
41 169 1
1 56 1
1 116 1
1 135 1
1 125 1
1 54 1
1 42 1
1 50 1
1 60 1
1 61 1
1 63 2
1 89 1
1 49 1
1 66 1
1 67 1
1 82 1
1 69 6
1 80 1
1 85 1
1 24 2
1 25 2
1 26 7
1 27 3
1 20 5
1 21 2
1 22 1
1 23 1
1 46 8
1 28 3
1 29 2
1 1 9
1 3 14
1 2 9
1 5 2
1 7 11
1 6 7
1 9 2
1 8 7
1 105 1
1 170 1
1 83 1
1 148 1
1 98 1
1 38 2
1 72 1
1 71 1
1 91 1
1 115 2
1 101 1
1 106 1
1 79 1
1 78 1
1 11 6
1 10 5
1 13 4
1 12 2
1 15 4
1 14 4
1 17 1
1 16 5
1 33 2
1 18 2
1 31 2
1 30 3
1 37 1
1 36 1
1 167 1
1 74 1
1 157 1
1 32 1
1 111 3
1 154 1
1 57 1
1 65 1
5 135 1
5 51 1
5 191 1
5 43 1
5 115 1
5 111 1
5 66 1
5 67 1
5 175 3
5 87 1
5 154 1
5 27 3
5 20 2
5 21 2
5 47 1
5 44 1
5 45 1
5 29 2
5 1 2
5 3 3
5 2 2
5 5 2
5 7 4
5 6 2
5 9 2
5 8 1
5 170 1
5 149 2
5 75 1
5 124 1
5 70 1
5 102 1
5 100 1
5 161 1
5 97 1
5 11 1
5 13 1
5 38 2
5 15 1
5 16 2
5 33 1
5 18 1
5 31 2
5 30 2
5 37 1
5 34 1
9 191 1
9 111 1
9 65 2
9 112 1
9 80 1
9 84 1
9 25 1
9 27 1
9 47 1
9 42 3
9 1 1
9 186 1
9 7 4
9 8 2
9 182 1
9 148 1
9 75 1
9 70 1
9 166 1
9 107 1
9 97 1
9 105 1
9 11 2
9 13 1
9 38 1
9 15 1
9 16 3
9 19 1
9 32 2
9 57 1
9 56 1
9 37 3
9 33 1
9 54 1
146 146 1
146 168 1
146 204 1
147 50 1
147 178 1
145 199 1
145 190 1
145 163 1
142 196 2
142 160 1
143 203 1
143 143 4
143 140 1
140 205 1
140 140 4
140 191 1
140 103 1
140 90 1
140 139 1
141 102 1
141 174 1
141 141 1
148 153 1
148 148 1
77 61 1
77 195 1
77 56 1
77 148 1
77 114 1
77 75 1
77 167 1
77 171 1
77 85 1
76 146 1
76 182 1
76 201 1
76 7 1
76 115 1
76 130 1
76 135 1
75 201 1
75 196 1
75 48 1
75 96 1
75 195 1
75 44 1
75 156 1
75 192 1
75 115 1
75 75 2
75 186 1
75 70 1
75 176 2
75 100 1
75 92 3
75 162 1
75 85 1
74 198 1
74 194 1
74 196 2
74 37 2
74 52 1
74 133 1
74 98 2
74 88 2
74 74 4
74 163 2
74 113 1
74 128 1
74 69 1
74 81 1
74 160 3
74 105 1
73 71 1
73 197 1
73 56 1
73 183 1
73 108 1
73 73 1
73 169 1
73 113 1
73 177 1
73 94 1
72 198 1
72 203 1
72 155 1
72 184 1
72 158 1
72 193 1
72 52 1
72 98 1
72 88 1
72 109 1
72 186 1
72 149 1
72 194 1
72 205 1
72 105 1
72 160 1
72 85 2
71 10 1
71 138 1
71 199 1
71 125 1
71 71 2
71 205 1
71 80 1
71 85 1
71 188 1
71 110 1
70 124 1
70 201 1
70 203 1
70 143 1
70 197 1
70 192 1
70 132 1
70 108 1
70 111 1
70 4 1
70 112 1
70 83 1
70 100 1
70 173 1
70 172 1
70 104 1
79 200 1
79 65 1
79 140 1
78 198 1
78 189 1
78 65 1
78 78 1
144 193 1
